date,manner_of_death,armed,age,gender,race,city,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,state
2015-10-30,shot,gun,62,Male,White,Burkesville,False,attack,Other,False,-85.365,36.669,Kentucky
2015-10-30,shot,gun,29,Male,Hispanic,Mesquite,False,attack,Car,False,-96.628,32.81,Texas
2015-10-30,shot,gun,25,Male,Black,Houston,False,other,Foot,False,-95.489,29.976,Texas
2015-10-30,shot and Tasered,knife,30,Male,White,Norwood,False,attack,Foot,False,-95.251,35.798,Oklahoma
2015-10-30,shot,gun,24,Male,Black,Houston,False,attack,Not fleeing,False,-95.495,29.984,Texas
2015-10-30,shot,gun,52,Male,White,Old Town,False,attack,Not fleeing,False,-83.031,29.675,Florida
2015-10-31,shot,gun,33,Male,White,Colorado Springs,False,attack,Not fleeing,False,-104.818,38.838,Colorado
2015-10-31,shot,unarmed,56,Male,Black,Opelika,False,other,Car,False,-85.36,32.61,Alabama
2015-11-01,shot,gun,49,Male,White,Hutchinson,False,attack,Not fleeing,False,-94.376,44.891,Minnesota
2015-11-01,shot,gun,20,Male,White,Eureka,False,attack,Not fleeing,False,-124.155,40.806,California
2015-11-01,shot,gun,62,Male,White,Council,False,undetermined,Not fleeing,True,-116.407,44.813,Idaho
2015-11-02,shot,gun,62,Male,Black,Washington,False,attack,Car,False,-76.968,38.855,
2015-11-03,shot,unarmed,6,Male,White,Marksville,False,other,Car,True,-92.05,31.125,Louisiana
2015-11-04,shot,gun,30,Male,White,Springfield,False,attack,Foot,False,-93.256,37.239,Missouri
2015-11-04,shot,gun,57,Male,Black,Houston,False,attack,Car,False,-95.356,29.733,Texas
2015-11-04,shot,knife,18,Male,Other,Merced,False,attack,Foot,False,-120.425,37.365,California
2015-11-04,shot,unarmed,47,Male,White,Pacific Beach,False,other,Foot,True,-117.239,32.797,California
2015-11-05,shot,gun,48,Male,White,Morgantown,False,attack,Not fleeing,False,-79.941,39.634,West Virginia
2015-11-05,shot,gun,20,Male,White,Hominy,True,attack,Car,False,-96.431,36.409,Oklahoma
2015-11-05,shot,hammer,30,Male,White,Lakeshire,False,attack,Not fleeing,False,-90.341,38.538,Missouri
2015-11-05,shot,gun,36,Female,White,Goose Creek,True,attack,Not fleeing,False,-80.02,32.964,South Carolina
2015-11-06,shot,gun,51,Male,White,Portland,True,attack,Not fleeing,False,-122.698,45.53,Oregon
2015-11-06,shot,Unknown,55,Male,White,Las Vegas,False,other,Car,False,-115.137,36.038,Nevada
2015-11-06,shot,undetermined,48,Male,White,Wadesboro,False,undetermined,Not fleeing,False,-80.04,34.981,North Carolina
2015-11-09,shot,Unknown,20,Male,Black,Spartanburg,False,attack,Car,False,-81.979,34.949,South Carolina
2015-11-09,shot,gun,25,Male,Hispanic,North Laredo,True,attack,Not fleeing,False,-99.453,27.603,Texas
2015-11-09,shot,gun,26,Male,White,Braxton County,False,attack,Not fleeing,False,-80.675,38.592,West Virginia
2015-11-09,shot,gun,45,Male,Hispanic,San Jose,False,attack,Not fleeing,False,-121.914,37.255,California
2015-11-09,shot and Tasered,bean-bag gun,35,Male,Hispanic,Los Angeles,False,other,Not fleeing,False,-118.512,34.212,California
2015-11-10,shot,gun,34,Male,Hispanic,Chico,False,attack,Not fleeing,False,-121.848,39.717,California
2015-11-10,shot,gun,36,Male,Hispanic,Brighton,False,other,Car,False,-104.832,39.958,Colorado
2015-11-10,shot,gun,22,Male,White,Dillon,False,attack,Not fleeing,False,-112.778,45.098,Montana
2015-11-10,shot,toy weapon,63,Male,White,Colorado Springs,True,attack,Not fleeing,False,-104.878,38.909,Colorado
2015-11-11,shot,Unknown,31,Male,Hispanic,Albuquerque,False,other,Car,False,-106.683,35.062,New Mexico
2015-11-11,shot,gun,25,Male,Hispanic,San Francisco,False,attack,Not fleeing,False,-122.421,37.748,California
2015-11-11,shot,gun,57,Male,White,Aiken,False,attack,Not fleeing,False,-81.734,33.57,South Carolina
2015-11-11,shot,gun,32,Male,Black,Baltimore,False,attack,Not fleeing,False,-76.677,39.343,Maryland
2015-11-12,shot,knife,42,Male,Black,Sunnyvale,False,other,Not fleeing,False,-122.053,37.384,California
2015-11-13,shot,toy weapon,52,Male,White,Gibson County,False,attack,Not fleeing,False,-88.874,35.957,Tennessee
2015-11-13,shot,undetermined,25,Male,Hispanic,Jurupa Valley,False,undetermined,Not Specified,False,-117.511,34.029,California
2015-11-13,shot,gun,25,Male,White,Eden,False,attack,Foot,False,-81.395,32.172,Georgia
2015-11-14,shot,hammer,31,Male,Hispanic,Jurupa Valley,False,other,Not fleeing,False,-117.4,34.005,California
2015-11-15,shot,toy weapon,39,Male,Black,Oakland,False,attack,Not fleeing,False,-122.166,37.754,California
2015-11-15,shot,gun,16,Male,Black,Germantown,False,attack,Not fleeing,False,-75.179,40.028,Pennsylvania
2015-11-15,shot,unarmed,24,Male,Black,Minneapolis,False,undetermined,Not fleeing,False,-93.301,44.992,Minnesota
2015-11-15,shot and Tasered,Taser,32,Male,White,Spring Lake,False,attack,Not fleeing,False,-78.954,35.259,North Carolina
2015-11-16,shot,Unknown,25,Male,White,Whitfield County,False,other,Car,False,-84.895,34.779,Georgia
2015-11-16,shot,Unknown,28,Male,White,Leon County,False,undetermined,Car,False,-95.99,31.258,Texas
2015-11-17,shot,gun,28,Male,Black,Miami,True,attack,Foot,False,-80.397,25.576,Florida
2015-11-17,shot,gun,21,Male,Black,Cayce,False,attack,Not fleeing,False,-81.052,33.976,South Carolina
2015-11-17,shot,Unknown,30,Male,Black,Weatherford,False,other,Car,False,-95.434,29.904,Texas
2015-11-17,shot,unarmed,58,Male,White,Arlington,False,other,Not fleeing,False,-84.723,31.432,Georgia
2015-11-17,shot,gun,47,Male,White,Little Egg Harbor,True,attack,Not fleeing,False,-74.357,39.611,New Jersey
2015-11-17,shot,gun,41,Male,White,Weatherford,False,undetermined,Car,False,-97.839,32.638,Texas
2015-11-18,shot,unknown weapon,25,Male,Black,Opa-Locka,False,other,Not fleeing,False,-80.252,25.897,Florida
2015-11-18,shot,gun,44,Male,Black,Benton Township,False,attack,Not fleeing,False,-86.411,42.09,Michigan
2015-11-19,shot,gun,34,Male,Black,Manatee,False,attack,Not Specified,False,-82.555,27.448,Florida
2015-11-19,shot,knife,27,Male,Black,Fort Pierce,False,attack,Not fleeing,False,-80.352,27.438,Florida
2015-11-19,shot,knife,34,Male,Black,Washington,False,other,Not fleeing,False,-76.924,38.895,
2015-11-20,shot,unarmed,29,Male,Black,Barstow,True,attack,Not fleeing,False,-117.027,34.898,California
2015-11-20,shot,gun,39,Male,White,Paulding County,True,attack,Not fleeing,False,-84.742,33.918,Georgia
2015-11-20,shot,gun,50,Male,Unknown,Fontana,True,other,Not fleeing,False,-117.421,34.095,California
2015-11-21,shot,unarmed,24,Male,White,Colbert,False,attack,Foot,False,-96.512,33.853,Oklahoma
2015-11-22,shot,knife,47,Male,White,Fontana,True,attack,Not fleeing,False,-117.436,34.063,California
2015-11-22,shot,gun,45,Male,White,Reno,False,attack,Not fleeing,False,-119.796,39.501,Nevada
2015-11-22,shot,gun,28,Male,Hispanic,Denver,False,attack,Not fleeing,False,-105.017,39.711,Colorado
2015-11-23,shot,gun,50,Male,White,Columbus,False,attack,Not fleeing,False,-83.066,39.947,Ohio
2015-11-23,shot and Tasered,knife,49,Male,Hispanic,Corpus Christi,False,other,Not fleeing,True,-97.402,27.726,Texas
2015-11-24,shot,toy weapon,45,Male,White,Columbia Heights,False,other,Not fleeing,False,-93.252,45.041,Minnesota
2015-11-24,shot,gun,24,Male,Unknown,Camden,False,attack,Not fleeing,False,-75.097,39.903,New Jersey
2015-11-24,shot and Tasered,toy weapon,32,Male,White,Las Vegas,True,attack,Foot,True,-115.137,36.122,Nevada
2015-11-25,shot,knife,23,Male,White,Springfield,False,attack,Not fleeing,False,-93.337,37.24,Missouri
2015-11-25,shot,gun,52,Male,White,Eagar,False,attack,Not fleeing,False,-109.293,34.116,Arizona
2015-11-25,shot,gun,37,Female,White,Ozark,False,attack,Not fleeing,False,-93.278,37.05,Missouri
2015-11-26,shot,unarmed,26,Male,White,Chico,False,other,Car,True,-121.624,39.752,California
2015-11-27,shot,gun,58,Male,White,Lampe,False,attack,Not fleeing,False,-93.501,36.532,Missouri
2015-11-28,shot,baseball bat and fireplace poker,50,Male,White,Seagoville,False,other,Not fleeing,False,-96.546,32.642,Texas
2015-11-29,shot,gun,22,Male,White,Celina,False,attack,Not fleeing,False,-84.571,40.55,Ohio
2015-11-29,shot,gun,53,Male,White,Maysville,False,attack,Not fleeing,False,-94.578,39.758,Missouri
2015-11-29,shot,gun,69,Male,Hispanic,Sun City,True,attack,Not fleeing,False,-112.298,33.593,Arizona
2015-11-29,shot,gun,23,Male,Hispanic,Bakersfield,False,attack,Foot,False,-119.021,35.375,California
2015-11-29,shot,gun,29,Male,White,Lincoln,False,attack,Not Specified,False,-96.623,40.842,Nebraska
2015-11-30,shot,Unknown,25,Male,Asian,Aurora,False,attack,Car,False,-104.776,39.704,Colorado
2015-11-30,shot,gun,18,Male,Black,Atlanta,False,attack,Foot,False,-84.387,33.779,Georgia
2015-11-30,shot,undetermined,31,Male,Hispanic,Wink,False,other,Not fleeing,False,-103.163,31.74,Texas
2015-12-01,shot,gun,23,Male,White,Bangor,False,attack,Foot,False,-68.817,44.789,Maine
2015-12-01,shot,gun,18,Male,Hispanic,Norwalk,False,attack,Not fleeing,False,-118.082,33.917,California
2015-12-02,shot,gun,35,Male,Hispanic,Denver,False,attack,Car,False,-105.037,39.755,Colorado
2015-12-02,shot,gun,27,Female,Other,San Bernardino,False,attack,Car,False,-117.29,34.108,California
2015-12-02,shot,gun,28,Male,Other,San Bernardino,False,attack,Car,False,-117.248,34.077,California
2015-12-02,shot,knife,26,Male,Black,San Francisco,False,other,Not fleeing,False,-122.397,37.721,California
2015-12-02,shot,gun,32,Male,Hispanic,San Antonio,False,other,Not fleeing,False,-98.585,29.185,Texas
2015-12-02,shot,gun,36,Male,Hispanic,Deming,False,attack,Not fleeing,False,-107.734,32.256,New Mexico
2015-12-03,shot,gun,66,Male,White,Big Springs,False,attack,Not fleeing,False,-102.074,41.063,Nebraska
2015-12-04,shot,gun,21,Male,Black,Mount Washington,False,attack,Not fleeing,False,-80.007,40.43,Pennsylvania
2015-12-04,shot and Tasered,metal stick,47,Male,White,Mesa,False,other,Not fleeing,False,-111.673,33.466,Arizona
2015-12-05,shot,gun,24,Male,White,Irving,False,attack,Foot,False,-96.955,32.807,Texas
2015-12-05,shot,gun,60,Male,White,Neenah,False,other,Not fleeing,False,-88.466,44.187,Wisconsin
2015-12-05,shot,gun,61,Female,White,St. Louis,True,attack,Not fleeing,False,-90.239,38.811,Missouri
2015-12-05,shot,gun,38,Male,Hispanic,Indio,False,attack,Not fleeing,False,-116.251,33.698,California
2015-12-05,shot and Tasered,straight edge razor,51,Male,White,Miami,False,other,Not fleeing,True,-80.141,25.788,Florida
2015-12-06,shot,gun,35,Male,White,Seattle,False,attack,Car,False,-122.332,47.606,Washington
2015-12-06,shot,gun,46,Male,Black,Richmond Heights,True,attack,Not fleeing,False,-81.498,41.541,Ohio
2015-12-06,shot,knife,48,Male,White,Laramie,True,other,Not fleeing,False,-105.752,41.322,Wyoming
2015-12-08,shot,unarmed,36,Male,Black,Yonkers,False,other,Foot,False,-73.879,40.924,New York
2015-12-08,shot,gun,33,Male,Black,Cleveland,False,attack,Not fleeing,False,-81.735,41.486,Ohio
2015-12-09,shot,gun,66,Male,White,Leitchfield,False,attack,Not fleeing,False,-86.224,37.567,Kentucky
2015-12-09,shot,gun,51,Male,White,Pryor,True,attack,Not fleeing,False,-95.317,36.308,Oklahoma
2015-12-10,shot,gun,34,Male,White,Indianapolis,False,attack,Not fleeing,False,-86.198,39.741,Indiana
2015-12-10,shot,gun,55,Male,Black,Taylors,False,attack,Not fleeing,False,-82.284,34.917,South Carolina
2015-12-10,shot,knife,54,Male,White,Marina,False,attack,Not fleeing,False,-121.791,36.674,California
2015-12-10,shot,gun,0,Male,Unknown,Hemet,False,attack,Not fleeing,False,-116.971,33.729,California
2015-12-11,shot,unarmed,36,Male,White,Tucson,False,attack,Not fleeing,False,-110.875,32.309,Arizona
2015-12-12,shot,knife,25,Male,Black,Indianapolis,True,attack,Not fleeing,False,-86.028,39.827,Indiana
2015-12-12,shot,gun and knife,24,Male,Black,Chattanooga,False,attack,Not fleeing,False,-85.307,34.989,Tennessee
2015-12-12,shot,gun,28,Male,Black,Lynwood,False,attack,Not fleeing,False,-118.209,33.917,California
2015-12-12,shot,Taser,36,Male,White,Healdton,False,attack,Not fleeing,False,-97.488,34.233,Oklahoma
2015-12-12,shot,gun,20,Male,White,East Stroudsburg,True,attack,Not fleeing,False,-75.182,40.991,Pennsylvania
2015-12-12,shot,knife,49,Male,Hispanic,San Bernardino,False,attack,Not Specified,False,-117.322,34.108,California
2015-12-12,shot,unknown weapon,0,Male,Unknown,Aurora,False,attack,Not Specified,False,-104.861,39.726,Colorado
2015-12-13,shot,gun,51,Female,White,Arlington,True,attack,Not fleeing,False,-97.101,32.728,Texas
2015-12-13,shot,ax,21,Male,White,Denton,True,other,Not fleeing,False,-97.133,33.215,Texas
2015-12-13,shot,knife,30,Male,Asian,Thurston County,False,attack,Not fleeing,False,-122.762,47.002,Washington
2015-12-13,shot,gun,32,Male,Hispanic,Mountain View,False,attack,Not fleeing,False,-105.051,39.777,Colorado
2015-12-14,shot,gun,33,Male,Black,New Orleans,False,attack,Not fleeing,True,-89.905,30.038,Louisiana
2015-12-14,shot,undetermined,56,Male,White,Humboldt,False,undetermined,Not fleeing,False,-88.845,35.852,Tennessee
2015-12-14,shot,gun,48,Female,White,Las Vegas,True,attack,Not fleeing,False,-115.057,36.244,Nevada
2015-12-14,shot,knife,39,Male,Asian,Long Beach,False,other,Not fleeing,False,-118.189,33.803,California
2015-12-14,shot,unarmed,19,Male,Hispanic,Gilroy,False,other,Not fleeing,True,-121.573,36.995,California
2015-12-14,shot,gun,45,Male,Hispanic,Las Vegas,False,attack,Not fleeing,False,-115.09,36.229,Nevada
2015-12-14,shot,gun,33,Male,White,Mount Hope,False,attack,Not fleeing,False,-81.159,37.895,West Virginia
2015-12-14,shot and Tasered,knife,52,Male,White,Middle River,True,other,Not fleeing,False,-76.372,39.304,Maryland
2015-12-15,shot,Unknown,51,Male,Black,Dallas,False,attack,Car,False,-81.202,35.38,North Carolina
2015-12-16,shot,knife,23,Male,White,Camarillo,True,attack,Not fleeing,False,-119.051,34.219,California
2015-12-17,shot,machete,25,Male,White,Kent,True,other,Not fleeing,False,-81.34,41.163,Ohio
2015-12-17,shot,gun,24,Male,White,Modesto,False,attack,Other,False,-120.999,37.639,California
2015-12-18,shot,gun,22,Female,White,Northwood,False,attack,Other,False,-83.462,41.618,Ohio
2015-12-18,shot,Unknown,32,Male,White,Knoxville,False,attack,Car,False,-84.092,35.908,Tennessee
2015-12-18,shot,toy weapon,58,Male,Hispanic,Taos,True,attack,Not fleeing,False,-105.573,36.407,New Mexico
2015-12-19,shot,undetermined,26,Male,Hispanic,Los Angeles,True,attack,Not fleeing,False,-118.307,33.843,California
2015-12-20,shot,gun,30,Male,Black,Palmdale,False,attack,Not fleeing,False,-118.045,34.572,California
2015-12-20,shot,gun,31,Male,Hispanic,Amarillo,True,attack,Not fleeing,False,-101.855,35.207,Texas
2015-12-21,shot,gun,34,Male,Hispanic,Hemet,False,attack,Not fleeing,False,-116.971,33.724,California
2015-12-21,shot,gun,48,Male,Black,Douglasville,False,attack,Not fleeing,False,-84.707,33.755,Georgia
2015-12-21,shot,unarmed,0,Male,Black,Breaux Bridge,True,other,Not fleeing,False,-91.864,30.239,Louisiana
2015-12-21,shot,gun,21,Male,White,Canaan Township,True,attack,Not fleeing,False,-75.381,41.569,Pennsylvania
2015-12-21,shot,gun,39,Male,White,Deltona,False,attack,Not fleeing,False,-81.19,28.887,Florida
2015-12-21,shot,gun,25,Male,Black,Aurora,False,attack,Not fleeing,False,-104.885,39.733,Colorado
2015-12-21,shot,gun,30,Male,White,Smartsville,False,attack,Not fleeing,False,-121.29,39.189,California
2015-12-22,shot,gun,61,Male,Unknown,Ludlow,False,attack,Not fleeing,True,-84.546,39.095,Kentucky
2015-12-22,shot,gun,56,Male,White,Burlington,False,attack,Not fleeing,True,-73.214,44.483,Vermont
2015-12-22,shot,undetermined,29,Male,White,Brooksville,False,undetermined,Car,False,-82.384,28.466,Florida
2015-12-22,shot,gun,19,Male,Hispanic,Albuquerque,False,undetermined,Foot,True,-106.566,35.076,New Mexico
2015-12-23,shot,unarmed,35,Male,Black,Dearborn,True,other,Not fleeing,False,-83.194,42.351,Michigan
2015-12-24,shot,Unknown,36,Male,White,Winnsboro,False,other,Car,False,-91.722,32.166,Louisiana
2015-12-24,shot,gun,54,Male,Unknown,Pride,True,attack,Not fleeing,False,-90.972,30.694,Louisiana
2015-12-24,shot,gun,24,Male,Black,Lansing,False,attack,Not fleeing,False,-84.578,42.673,Michigan
2015-12-24,shot,knife,23,Male,Hispanic,Porterville,False,other,Not fleeing,False,-119.006,36.069,California
2015-12-24,shot,gun,18,Male,Black,Charlotte,False,other,Not fleeing,False,-80.851,35.352,North Carolina
2015-12-25,shot,knife,31,Male,White,Palo Alto,True,attack,Not fleeing,False,-122.156,37.448,California
2015-12-26,shot,brick,41,Male,White,Phoenix,True,other,Not fleeing,False,-112.062,33.68,Arizona
2015-12-26,shot,unarmed,55,Female,Black,Chicago,False,other,Not Specified,False,-87.744,41.893,Illinois
2015-12-26,shot,baseball bat,19,Male,Black,Chicago,True,undetermined,Not fleeing,False,-87.744,41.893,Illinois
2015-12-26,shot,gun,38,Male,Hispanic,Homedale,False,attack,Not fleeing,True,-116.94,43.62,Idaho
2015-12-27,shot,undetermined,36,Male,White,Lucedale,False,undetermined,Car,False,-88.643,30.889,Mississippi
2015-12-27,shot,knife,34,Male,White,Tempe,True,other,Not fleeing,True,-111.922,33.381,Arizona
2015-12-27,shot,undetermined,52,Male,White,Franklin,False,undetermined,Not fleeing,False,-91.613,29.849,Louisiana
2015-12-28,shot,toy weapon,28,Male,White,Suffolk,False,attack,Not fleeing,True,-76.596,36.727,Virginia
2015-12-29,shot,knife,50,Female,Asian,Santa Nella,True,other,Not fleeing,False,-121.022,37.09,California
2015-12-29,shot,unknown weapon,0,Male,Asian,Rosemead,False,undetermined,Not fleeing,False,-118.056,34.073,California
2015-12-30,shot,knife,55,Male,Hispanic,Fresno,False,attack,Not fleeing,True,-119.812,36.75,California
2015-12-30,shot,undetermined,39,Male,Unknown,Rawlins,False,undetermined,Not Specified,False,-107.216,41.799,Wyoming
2015-12-31,shot,unarmed,23,Male,Black,Las Vegas,False,other,Not fleeing,True,-115.272,36.133,Nevada
2016-01-01,shot,knife,30,Male,White,San Diego,False,other,Not fleeing,True,-117.16,32.755,California
2016-01-02,shot,gun,54,Male,White,Maryneal,False,attack,Car,False,-100.45,32.235,Texas
2016-01-02,shot,gun,37,Male,White,Sioux Falls,False,attack,Not fleeing,False,-96.711,43.547,South Dakota
2016-01-02,shot and Tasered,knife,37,Male,White,Livingston,False,other,Not fleeing,False,-110.573,45.656,Montana
2016-01-03,shot,gun,30,Male,Black,Charlotte,False,attack,Not fleeing,False,-80.885,35.218,North Carolina
2016-01-04,shot,unknown weapon,27,Male,Black,Ragley,False,undetermined,Not fleeing,False,-93.21,30.494,Louisiana
2016-01-04,shot,gun,22,Male,Black,Oklahoma City,False,attack,Foot,True,-97.52,35.512,Oklahoma
2016-01-05,shot,Unknown,29,Male,White,Olympia,False,attack,Foot,False,-122.332,47.606,Washington
2016-01-05,shot,knife,39,Male,White,Johnson City,False,other,Foot,False,-82.337,36.32,Tennessee
2016-01-05,shot,gun,33,Male,Black,Charlotte,False,attack,Not fleeing,False,-80.913,35.242,North Carolina
2016-01-05,shot,gun,52,Male,White,Redding,True,other,Not fleeing,False,-122.368,40.613,California
2016-01-05,shot,hand torch,28,Male,Hispanic,Ceres,False,other,Foot,False,-120.947,37.584,California
2016-01-05,shot and Tasered,knife,54,Male,White,Upper Darby,True,other,Not fleeing,False,-75.31,39.929,Pennsylvania
2016-01-06,shot,toy weapon,38,Male,White,Zion,True,other,Foot,False,-87.834,42.456,Illinois
2016-01-06,shot,gun,32,Male,Hispanic,Carrizozo,True,attack,Not fleeing,False,-105.918,33.683,New Mexico
2016-01-06,shot,gun,34,Male,White,Daviess County,False,attack,Not fleeing,False,-87.18,37.787,Kentucky
